,id,text,class,subclass
265,F0_REQ_00265,Only administrators can activate a pre-paid card.,NFR,Functional
266,F0_REQ_00266,Only authorized personnel can access sales information.,NFR,Security
267,F0_REQ_00267,The website shall prevent its data from being corrupted when incorrect data is entered in.,FR,Functional
268,F0_REQ_00268,The website shall protect itself from intentional abuse  and notify the administrator at all occurrences.,FR,Functional
269,F0_REQ_00269,Data integrity scripts will be run on a weekly basis to verify the integrity of the database.,NFR,Functional
270,F0_REQ_00270,The website shall make its user aware of its information practices before collection data from them via a Privacy Policy  accessible on all pages of the website.,NFR,Security
271,F0_REQ_00271,The system shall notify customers of changes to its information policy.,FR,Functional
272,F0_REQ_00272,The system shall reveal private information only in compliance with the organization s information policy.,FR,Functional
273,F0_REQ_00273,All customer information will be stored on a secure database  accessible only to authorized personnel.,NFR,Security
274,F0_REQ_00274,All credit card information will be encrypted in the database.,NFR,Security
275,F0_REQ_00275,The streaming server will have anti-virus software to prevent infection of malicious viruses.,NFR,Security
276,F0_REQ_00276,The website should cater to all tribes in Nigeria.,NFR,Functional
277,F0_REQ_00277,The website shall not be offensive to religious or ethnic groups.,FR,Functional
278,F0_REQ_00278,The website should appeal to all Africans  not only Nigerians.,NFR,Functional
279,F0_REQ_00279,The website should use Flash to provide animation on the home page.,FR,Functional
280,F0_REQ_00280,IzognMovies shall meet the licensing requirements set forth by the appropriate organizations in order to stream African movies.,FR,Functional
281,F0_REQ_00281,The website will comply with W3C standards.,NFR,Functional
282,F0_REQ_00282,The PHP code will comply with PEAR standards.,NFR,Functional
283,F0_REQ_00283,The website will allow customers to search for movies by title  actor  or director.,FR,Functional
284,F0_REQ_00284,viewing a movie details  the website will display the movies description  actor  and director entered in by the administrator.,NFR,Compatibility
285,F0_REQ_00285,Website shall request  and authorize credit card payment before allowing a user to stream a movie.,FR,Functional
286,F0_REQ_00286,shall be able to stream purchased movie via Windows Media Player  for up to 2 days aftere purchase date.,FR,Functional
287,F0_REQ_00287,Website shall allow customers to browse movies by categories entered in by izogn administrator.,FR,Functional
288,F0_REQ_00288,Website shall allow customers to view reviews of selected movies by other customers.,FR,Functional
289,F0_REQ_00289,Website shall allow customers to add their own movie review for a selected movie.,FR,Functional
290,F0_REQ_00290,Website shall allow the Izogn administrator to approve a review posted by a customer.,FR,Functional
291,F0_REQ_00291,System will allow customers to pay for a streaming movie with a pre-paid card.,FR,Functional
292,F0_REQ_00292,Website shall allow customers to purchase pre-paid cards of $5  $10  or $20 value either by credit card or mail-in payment option.,FR,Functional
293,F0_REQ_00293,System shall automatically update the main page of the website every Friday  and show the 4 latest movies that have been added to the website.,FR,Functional
294,F0_REQ_00294,System shall allow users to update their billing and contact information via the  My Account  section of the website.,FR,Functional
295,F0_REQ_00295,Pre-paid cards shall be distributed via email  or via a printed paper card.,FR,Functional
296,F0_REQ_00296,Only registered customers can purchase streaming movies.,NFR,Functional
297,F0_REQ_00297,Movies can only be streamed if the customer has purchased a movie  and is within the 2-day time period to stream the movie.,NFR,Compatibility
298,F0_REQ_00298,Website must be able to support free trial periods with various parameters set by the Izogn Manager.,FR,Functional
299,F0_REQ_00299,All streaming movie sales will be logged in the database  and accessible by the administrator.,NFR,Security
300,F0_REQ_00300,All registered customer information shall be stored and maintained in the database  even after the customer cancels their account.,FR,Functional
301,F0_REQ_00301,Daily usage statistics should be logged  and accessible by the administrator.,NFR,Security
302,F0_REQ_00302,The owner shall have free access to all of the streaming movies.,FR,Functional
303,F0_REQ_00303,Total lead cycle time must be completed in 5 minutes for 90% of lead volume between the business hours of 8AM CST to 8PM CST; then 3 minutes for 99% of lead volume during off business hours.,FR,Functional
304,F0_REQ_00304,No lead evaluation will complete in a time period longer than 25 seconds for 97% of all leads processed.,NFR,Performance
305,F0_REQ_00305,For leads that process longer than 25 seconds the system will record the event and duration,NFR,Performance
306,F0_REQ_00306,The process must fit within the processing time conditions set forth by the Auto Rep Assignment process in which a lead is assigned within 3 minutes of the total life cycle.,FR,Functional
307,F0_REQ_00307,The lead washing process will operate within the established physical web service structure.,NFR,Functional
308,F0_REQ_00308,The washing process must use a non binding  neutral data format  such as xml  when receiving and processing lead data.,FR,Functional
309,F0_REQ_00309,Defect reports will be available to technical units on a 24x7 basis.,NFR,Functional
310,F0_REQ_00310,Washing parameters will be updated during scheduled maintenance hours.,NFR,Maintainability
311,F0_REQ_00311,The vendor will verify the invalid lead.,NFR,Functional
312,F0_REQ_00312,Vendor will submit a credit validation record to be applied to the enterprise billing system.,NFR,Functional
313,F0_REQ_00313,If a lead is scored to the high range the system will supply the lead data and score to the enterprise system.,NFR,Functional
314,F0_REQ_00314,The leads washing functionality will validate all leads received by the web service for valid data,NFR,Functional
315,F0_REQ_00315,The leads washing functionality will insert all leads captured by the web service.,NFR,Functional
316,F0_REQ_00316,If the leads score falls within the high average score then it will be process by the ARA functionality.,NFR,Functional
317,F0_REQ_00317,If the leads score falls within the medium average then it will be set for manual verification by an Enrollment Coordinator through the eleads system.,NFR,Functional
318,F0_REQ_00318,If the leads score falls within the low average then it will be returned to the supplying vendor,NFR,Functional
319,F0_REQ_00319,The leads washing functionality will compile both contact and academic scoring information for a total score.,NFR,Functional
320,F0_REQ_00320,The leads washing functionality will use the parameters supplied by corporate and schools to score part of the lead.,NFR,Functional
321,F0_REQ_00321,The leads washing functionality will return the lead data supplied to the vendor along with the reason of rejection.,NFR,Functional
322,F0_REQ_00322,The leads washing functionality will have an interface in which lead data parameters can be maintained.,NFR,Functional
323,F0_REQ_00323,The leads washing functionality will verify the users authentication and rights to make parameter updates.,NFR,Security
324,F0_REQ_00324,The leads washing functionality will store any potential lead duplicates returned by the enterprise system.,NFR,Functional
325,F0_REQ_00325,Prior to submitting the lead to the enterprise system the leads washing functionality will assign the lead to an admissions rep.,NFR,Functional
326,F0_REQ_00326,The leads washing functionality shall receive a period list of available reps from the enterprise system.,FR,Functional
327,F0_REQ_00327,The product shall simulate the look of ships at sea.,FR,Functional
328,F0_REQ_00328,The product shall display the grids within a circle as a view from a periscope.,FR,Functional
329,F0_REQ_00329,The product shall display each type of ship in a grid using an image of the specific type of ship.,FR,Functional
330,F0_REQ_00330,When the offensive player takes a shot  the product shall simulate the sound of a ship at sea.,FR,Functional
331,F0_REQ_00331,When a shot is marked as a miss  the product shall simulate the sound of a shot missing its target.,FR,Functional
332,F0_REQ_00332,When a shot is marked as a hit  the product shall simulate the sound of a shot hitting its target.,FR,Functional
333,F0_REQ_00333,When a ship is sunk  the product shall simulate the sound of a sinking ship.,FR,Functional
334,F0_REQ_00334,The product shall be available 24 hours per day  seven days per week.,NFR,Functional
335,F0_REQ_00335,The product shall able to handle a large number of games simultaneously.,FR,Functional
336,F0_REQ_00336,The response time shall be fast enough to maintain the flow of the game.  The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.,NFR,Performance
337,F0_REQ_00337,The product shall protect the identity of the players. The product shall provide players no access to information that might reveal the identity of another player.,FR,Functional
338,F0_REQ_00338,The product shall be intuitive and self-explanatory.  Nine out ten users shall be able to successfully complete a game with no training.,FR,Functional
339,F0_REQ_00339,The product shall be available to players who understand English  Spanish and French.  The product shall allow the user to select the language upon accessing the product.,FR,Functional
340,F0_REQ_00340,The product shall provide players no access to information that might reveal the identity of another player,FR,Functional
341,F0_REQ_00341,The response time shall be fast enough to maintain the flow of the game. The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.,NFR,Performance
342,F0_REQ_00342,The product shall maintain a list of players.,FR,Functional
343,F0_REQ_00343,The product shall allow a user to identify himself or herself as a player.,FR,Functional
344,F0_REQ_00344,Once a game has been initiated  the product shall make the players assigned to the game unavailable for selection from the list of players.,FR,Functional
345,F0_REQ_00345,The product shall allow a user to remove himself or herself from the list of players at any time.,FR,Functional
346,F0_REQ_00346,The product shall make inactive players unavailable for selection from the list of players.,FR,Functional
347,F0_REQ_00347,The product shall remove players who have been inactive for 24 hours from the list of players.,NFR,Functional
348,F0_REQ_00348,The product shall allow a player to initiate a game by selecting another available player from the list of players.,FR,Functional
349,F0_REQ_00349,Once a game is initiated  the product shall display a defensive grid to each player,FR,Functional
350,F0_REQ_00350,Once a game is initiated  the product shall display an offensive grid to each player.,FR,Functional
351,F0_REQ_00351,The product shall prevent a player from viewing the offensive or defensive grids of the other player.,FR,Functional
352,F0_REQ_00352,Once a game is initiated  the product shall allow each player to position their 5 ships on their respective defensive grids.,FR,Functional
353,F0_REQ_00353,The product shall allow a player to position ships horizontally on their grid.,FR,Functional
354,F0_REQ_00354,The product shall allow the player to position ships vertically on their grid.,FR,Functional
355,F0_REQ_00355,The product shall allow the player to position ships diagonally on their grid,FR,Functional
356,F0_REQ_00356,The product shall prevent the player from overlapping ships on their grid.,FR,Functional
357,F0_REQ_00357,When both players have positioned their 5 ships on their defensive grids  the product shall define the status of each player for the first turn.,FR,Functional
358,F0_REQ_00358,For each turn  the product shall identify one player as offensive status and one player as defensive status.,FR,Functional
359,F0_REQ_00359,The product shall maintain the status of each player for a turn  either offensive or defensive.,FR,Functional
360,F0_REQ_00360,At the start of each turn  the product shall notify each player of his or her status.,FR,Functional
361,F0_REQ_00361,For each turn  the product shall allow the offensive player to define a shot.,FR,Functional
362,F0_REQ_00362,For each shot  the product shall examine the defensive grid of the defensive player to determine whether the shot was a hit or miss.,FR,Functional
363,F0_REQ_00363,For each shot  the product shall notify the players whether the shot was a hit or miss.,FR,Functional
364,F0_REQ_00364,For each shot  the product shall mark the shot as a hit or miss on the defensive grid of the defensive player.,FR,Functional
365,F0_REQ_00365,For each shot  the product shall mark the shot as a hit or miss on the offensive grid of the offensive player.,FR,Functional
366,F0_REQ_00366,When the hit results in sinking a ship  the product shall notify the players that the ship was sunk.,FR,Functional
367,F0_REQ_00367,When the hit results in sinking a ship  the product shall mark the ship as sunk on the defensive grid of the defensive player.,FR,Functional
368,F0_REQ_00368,When the hit results in sinking a ship  the product shall indicate the type of ship sunk on the defensive grid of the defensive player.,FR,Functional
369,F0_REQ_00369,When the hit results in sinking a ship  the product shall mark the ship as sunk on the offensive grid of the offensive player.,FR,Functional
370,F0_REQ_00370,If the shot was marked as a hit  the product shall allow the offensive player to define a shot.,FR,Functional
371,F0_REQ_00371,If the shot was marked as a miss  the product shall change the status of the offensive player to defensive,FR,Functional
372,F0_REQ_00372,If the shot was marked as a miss  the product shall change the status of the defensive player to offensive,FR,Functional
373,F0_REQ_00373,The product shall continue to assign turns until the game is ended.,FR,Functional
374,F0_REQ_00374,The product shall end a game when a hit by the offensive player results in sinking the last of the defensive player s ships  which had not been previously marked as sunk.,FR,Functional
375,F0_REQ_00375,The product shall allow a player to end a game at any time during the game.,FR,Functional
376,F0_REQ_00376,When a game is ended  the product shall notify the players that the game is ended.,FR,Functional
377,F0_REQ_00377,The notification of the game ending will include the reason the game is ended (i.e.  a player has won the game or a player has ended the game).,NFR,Functional
378,F0_REQ_00378,When a game is ended  the product shall allow each player to identify himself or herself as an available player in the list of players.,FR,Functional
379,F0_REQ_00379,When a game is ended  the product shall allow each player to remove himself or herself from the list of players.,FR,Functional
380,F0_REQ_00380,The system shall be easy to use by callers and supervisors. Callers and supervisors must be able to accomplish any system task within 2 minutes.,NFR,Usability
381,F0_REQ_00381,The system shall be easy to learn by callers and supervisors. Callers and supervisors shall learn how to use the system within 10 minutes.,FR,Functional
382,F0_REQ_00382,The system shall be responsive. At the DePaul TeleServices Center  when a supervisor uses the system to view a callers schedule  the system response time must be no more than 2 seconds 90% of the time and no more than 5 seconds the rest of the time.,NFR,Performance
383,F0_REQ_00383,On a 56k connection  the system response time for all operations must be no more than 6 seconds 90% of the time.,NFR,Performance
384,F0_REQ_00384,On a 112k connection or faster  the system response time for all operations must be no more than 3 seconds 90% of the time.,NFR,Performance
385,F0_REQ_00385,The system shall have high availability every day of the year.The system must be available for use between 12,NFR,Reliability
386,F0_REQ_00386,The system must be available for use between 7,FR,Functional
387,F0_REQ_00387,The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.,FR,Functional
388,F0_REQ_00388,The product shall ensure that only supervisors can advertise empty time slots.The product must ensure that supervisors are allowed to access advertise empty time slots.,FR,Functional
389,F0_REQ_00389,The product shall ensure that only supervisors can enter a caller s schedule.The product must ensure that supervisors are allowed to access advertise empty time slots.,FR,Functional
390,F0_REQ_00390,The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.,FR,Functional
391,F0_REQ_00391,The interface shall have a simple look. In the interface and usability survey  90% of beta testers must report that the interface is adequately simple.,FR,Functional
392,F0_REQ_00392,The interface shall be appealing to callers and supervisors. In the interface and usability survey  80% of beta testers must report that the interface is appealing.,FR,Functional
393,F0_REQ_00393,The product shall provide GUI based Monitoring Services.System Administrators shall monitor message exchanges will predict and determine problems and will also provide internal and external support.,FR,Functional
394,F0_REQ_00394,The product shall comply with City of Chicago Application Development Guide Framework.Application Development Framework will provide structured Graphical User Interface.,NFR,Usability
395,F0_REQ_00395,The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.,FR,Functional
396,F0_REQ_00396,The product shall provide Error Tracking Services.The product shall help the System Administrators and DBAs to resolve transaction errors 99% of the time.,FR,Functional
397,F0_REQ_00397,The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators),NFR,Performance
398,F0_REQ_00398,The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications,FR,Functional
399,F0_REQ_00399,The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.,FR,Functional
400,F0_REQ_00400,The product shall process messages within 2 seconds.The product shall have a maximum message processing time of 2 seconds,FR,Functional
401,F0_REQ_00401,The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.,FR,Functional
402,F0_REQ_00402,The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.,FR,Functional
403,F0_REQ_00403,The product shall be available 99% of the time. Rationale,FR,Functional
404,F0_REQ_00404,The product shall be robust.The product shall have fault avoidance based on standards adoption.,FR,Functional
405,F0_REQ_00405,The product shall be robust with fault tolerance.The product shall have fault tolerance by using recovery technique compensatory transaction and routing around failures.,NFR,Reliability
406,F0_REQ_00406,The product shall be able to process all transactions.The product shall process minimum of 1 million transactions per year.,FR,Functional
407,F0_REQ_00407,The product shall be platform independent.The product shall enable access to any type of development environment and platform.,FR,Functional
408,F0_REQ_00408,The product shall interface CSR and Datastream.The product shall exchange messages between CSR and EAM on a real time basis without any direct interfaces between two systems.,FR,Functional
409,F0_REQ_00409,The product shall continue to operate during upgrade  change or new resource addition.The product shall be able to continue to operate with no interruption in service due to new resource additions.,FR,Functional
410,F0_REQ_00410,The product shall be updated on a regular basis.The product will have a new major feature introduced every six months and quarterly maintenance releases every six months.,FR,Functional
411,F0_REQ_00411,The product shall operate with every platform.The product shall accommodate any new technology without any change in its architecture.,FR,Functional
412,F0_REQ_00412,The product shall have security.The product shall provide authentication  and authorization.,NFR,Security
413,F0_REQ_00413,The product shall information Security. The product shall enable privacy by encryption WS-Security and Integrity Checking.,NFR,Security
414,F0_REQ_00414,The product shall have audit capabilities.The product shall store messages for a minimum of one year for audit and transaction tracking purposes.,FR,Functional
415,F0_REQ_00415,The system shall use IBM and CCR branding standards. The interface must have one IBM logo and one CCR logo.,FR,Functional
416,F0_REQ_00416,The system shall be displayable on any work computer a CCR user may have. The system interface shall be formatted to display at 800 by 600 pixel resolution.,FR,Functional
417,F0_REQ_00417,The system interface will use CCR nomenclature. The system must use the same nomenclature used in the existing WCS system and reports,FR,Functional
418,F0_REQ_00418,The interface must summarize the data in a fashion that s appealing to CCR management. Every report type must have at least one high level summary shown in the results dashboard/interface,FR,Functional
419,F0_REQ_00419,The system must use a point and click interface. 100% of all selection and navigation functionality must be able to be activated/selected by either a mouse or a keyboard,FR,Functional
420,F0_REQ_00420,The interface shall be easy to use. 90% of users should be able to successfully use the system to generate a report on their first use. The interface should adhere to IBM usability standards.,NFR,Usability
421,F0_REQ_00421,Rreports must be easy to generate. eports must be generated within one button click and exported within one button click (after selecting the report),FR,Functional
422,F0_REQ_00422,A user shall be able to use the system without instruction after a short amount of time. After one use a user should understand and remember 90% of the system usage and navigation.,FR,Functional
423,F0_REQ_00423,All CCR users shall receive training before the WCS system is deployed. One training session will be held for 100% of CCR users before system deployment (based on a CCR user being available),FR,Functional
424,F0_REQ_00424,The WCS system shall use appropriate nomenclature and terminology as defined by the Corporate Community Grants organization. All interfaces and reports will undergo usability tests by CCR users.,FR,Functional
425,F0_REQ_00425,The WCS system shall be available at all times as long as IBM s internal intranet W3 is accessible. The WCS system will be available 95% of the time IBM s internal intranet W3 is available.,FR,Functional
426,F0_REQ_00426,The WCS system shall have the ability to connect other designated WCS databases currently not included in the system.,FR,Functional
427,F0_REQ_00427,The WCS system shall have the ability to include data for regions outside the United States and be accessed by users outside of the United States if approved by CCR management.,FR,Functional
428,F0_REQ_00428,The WCS system shall be run in a Windows environment. The WCS shall be accessed by users through the Internet on an IBM computer running a Windows 2000 or above operating system.,FR,Functional
429,F0_REQ_00429,The Brio portion of the WCS system must be able to export files in spreadsheet form (Microsoft Excel and Lotus 1-2-3 formats).  Brio will provide buttons in the user interface that produce/export reports in .xls or .123 file formats.,NFR,Usability
430,F0_REQ_00430,The WCS system must run queries to the WCS databases once again (on a specified day) to update the available data available to CCR users. Queries must be made to external databases for data refresh once a week.,FR,Functional
431,F0_REQ_00431,All changes  updates  and additions to the WCS system shall be updated in the WCS Developer and WCS User Guides. Every change must be reflected in WCS system documentation,FR,Functional
432,F0_REQ_00432,The system shall only be accessed by authorized Corporate Community Grants (CCR) employees. Users must be authenticated using their IBM intranet user name and password.,FR,Functional
433,F0_REQ_00433,The WCS system shall not allow automatic logins by any user. Cookies containing WCS login information about a user will not be stored on a user s computer.,FR,Functional
434,F0_REQ_00434,Each team owner will need to use a username and password in order to be authenticated to reach the team owner s page,NFR,Security
435,F0_REQ_00435,The Commissioner will be the only authorized user per league to adjust league settings.,NFR,Security
436,F0_REQ_00436,Each page shall contain a navigation menu which shows the index into which the current page is contained.,FR,Functional
437,F0_REQ_00437,Each page shall contain a similar format with action items in one location and navigation buttons in a different location.,FR,Functional
438,F0_REQ_00438,The message board shall contain the 5 most recently posted messages on the league page. The messages will contain up to the first 150 characters of the message.,FR,Functional
439,F0_REQ_00439,A new user shall be able to navigate through the league and team pages within 30 seconds of reaching the start-up page.,FR,Functional
440,F0_REQ_00440,Users shall be able to reach the  add    drop   and  trade player  pages with one click from the team owner s page.,FR,Functional
441,F0_REQ_00441,Users shall be able to view at least 25 NFL player statistics and points on each page.,FR,Functional
442,F0_REQ_00442,The application shall ask the user to confirm dropping a player or trading a player before performing the action.,FR,Functional
443,F0_REQ_00443,The application shall be able to complete every user transaction within one fourth of a second of receiving the request over the network.,FR,Functional
444,F0_REQ_00444,The application shall have a downtime of at most 10 minutes per year.,FR,Functional
445,F0_REQ_00445,The application shall run on a web application server.,FR,Functional
446,F0_REQ_00446,The maximum wait time for a user navigating from one screen to another within the Disputes application shall be no more than 5 seconds.,FR,Functional
447,F0_REQ_00447,The Disputes application shall support 350 concurrent users without any degradation of performance in the application.,NFR,Performance
448,F0_REQ_00448,The Disputes application shall be available 24x7x365  with the exception of the following scheduled maintenance windows.  Monday   Saturday 3,FR,Functional
449,F0_REQ_00449,The Disputes application shall interface with the Statement Database. The Statement Database provides the transaction details to the Disputes System. All transaction details must be obtained from the Statement Database,FR,Functional
450,F0_REQ_00450,A primary database will be used to store cached data for active users.,NFR,Functional
451,F0_REQ_00451,The system shall achieve 95% up time.,FR,Functional
452,F0_REQ_00452,The system shall have a professional appearance,FR,Functional
453,F0_REQ_00453,The product shall have a consistent color scheme and fonts.,FR,Functional
454,F0_REQ_00454,The system shall be used by realtors with no training.,FR,Functional
455,F0_REQ_00455,The system shall be intuitive and self explanatory.,FR,Functional
456,F0_REQ_00456,The product shall be easy for a realtor to learn.,FR,Functional
457,F0_REQ_00457,The product shall use symbols and words that are naturally understandable by the realtor community.,FR,Functional
458,F0_REQ_00458,The product shall produce search results in an acceptable time,FR,Functional
459,F0_REQ_00459,The search results shall be returned no later 30      seconds  after the user has entered the search criteria,FR,Functional
460,F0_REQ_00460,The product shall generate a CMA report in an acceptable time.,FR,Functional
461,F0_REQ_00461,The CMA report shall be returned no later 60 seconds after the user has entered the CMA report criteria.,FR,Functional
462,F0_REQ_00462,The product shall synchronize contacts and appointments in an acceptable time.,FR,Functional
463,F0_REQ_00463,The product shall synchronize with the office system every hour.,FR,Functional
464,F0_REQ_00464,The product shall be available for use 24 hours per day  365 days  per year,NFR,Functional
465,F0_REQ_00465,Out of 1000 accesses to the system  the system is available 999 times.,NFR,Security
466,F0_REQ_00466,The product shall operate in offline mode whenever internet connection is unavailable.,FR,Functional
467,F0_REQ_00467,The product shall allow the user to view previously downloaded search results  CMA reports  and appointments.,FR,Functional
468,F0_REQ_00468,The product shall retain user preferences in the event of a failure.,NFR,Reliability
469,F0_REQ_00469,100% of saved user preferences shall be restored when system comes back online.,NFR,Reliability
470,F0_REQ_00470,The product shall be able to support multiple remote users,FR,Functional
471,F0_REQ_00471,The product shall be able support 1000 simultaneous users.,FR,Functional
472,F0_REQ_00472,The product shall be capable of handling the existing 1000 users. This number is expected to grow 5 times within the next year.,NFR,Performance
473,F0_REQ_00473,The product shall be installed by an untrained realtor   without recourse to separately-printed instructions.,FR,Functional
474,F0_REQ_00474,90% of untrained realtors shall be able to install the product on their device without printed instructions,FR,Functional
475,F0_REQ_00475,The product is expected to run on Windows CE and Palm operating systems.,NFR,Portability
476,F0_REQ_00476,Only registered realtors shall be able to access the system.,FR,Functional
477,F0_REQ_00477,Every user of the system shall be authenticated and authorized.,FR,Functional
478,F0_REQ_00478,The product shall prevent its data from incorrect data being introduced.,FR,Functional
479,F0_REQ_00479,The system shall allow a real estate agent to query MLS information,FR,Functional
480,F0_REQ_00480,The user shall be able to get driving directions to a selected property,FR,Functional
481,F0_REQ_00481,The user shall be able to download appointments and contact information for clients,FR,Functional
482,F0_REQ_00482,The system shall display clear property images in the search results,FR,Functional
483,F0_REQ_00483,system shall be able to handle all of the user requests/usage during business hours.,FR,Functional
484,F0_REQ_00484,The system shall cater to 10 simultaneous users from 9am to 5pm.,FR,Functional
485,F0_REQ_00485,The system shall be capable of processing 100% of nursing students and their classes for the next 10 years.,FR,Functional
486,F0_REQ_00486,The system shall be expected to manage the nursing program curriculum and class/clinical scheduling for a minimum of 5 years.,FR,Functional
487,F0_REQ_00487,The system shall able to operate within a business office environment typical of the Nursing Department at DePaul University.,FR,Functional
488,F0_REQ_00488,The system shall be used within the specifications defined by the computers used by the Program Administrators/Nursing Staff Members.,FR,Functional
489,F0_REQ_00489,A secondary database will be used to store historical statistics and data.,NFR,Functional
490,F0_REQ_00490,The system shall be able to call the seller or buyer to schedule an appointment,FR,Functional
491,F0_REQ_00491,The realtor shall be notified of new client appointments after automatic synchronization with office system,FR,Functional
492,F0_REQ_00492,The realtor shall be able to retrieve a map showing property locations for a specified area,FR,Functional
493,F0_REQ_00493,The system shall notify the realtor when a seller or buyer responds to an appointment request,FR,Functional
494,F0_REQ_00494,The product shall allow the user to save the property search results.,FR,Functional
495,F0_REQ_00495,The system shall be easy to use by the Program Administrators/Nursing Staff Members.,NFR,Usability
496,F0_REQ_00496,All of the users shall be able to use the system after one day of training.,FR,Functional
497,F0_REQ_00497,The system shall help the user avoid making mistakes while scheduling classes and clinicals for the nursing students.,FR,Functional
498,F0_REQ_00498,The number of mistakes noted by the students shall be decreased by 50% in the first year.,FR,Functional
499,F0_REQ_00499,The system shall be intuitive to the Program Administrators/Nursing Staff Members.,FR,Functional
500,F0_REQ_00500,2 out of 3 Program Administrators/Nursing Staff Members shall successfully be able to use the system to manage the scheduling of classes and clinicals.,FR,Functional
501,F0_REQ_00501,The system shall use symbols and words that are naturally understandable by the user community.,FR,Functional
502,F0_REQ_00502,The verbiage used within the system shall be consistent with Standard English and the terminology of the national Nursing Community.,FR,Functional
503,F0_REQ_00503,Staff members shall be able to complete a set of tasks in a timely manner.,FR,Functional
504,F0_REQ_00504,The response time of general student management tasks shall take no longer than 5 seconds and the response time of schedule generation shall take no longer than 30 seconds.,NFR,Performance
505,F0_REQ_00505,The system shall be available for use between the hours of 8am and 6pm.,FR,Functional
506,F0_REQ_00506,The system shall operate within the Windows XP Professional operating system.,FR,Functional
507,F0_REQ_00507,The system shall interface with CampusConnect s central server,FR,Functional
508,F0_REQ_00508,The system shall interface with the faculty central server.,FR,Functional
509,F0_REQ_00509,The system shall interface with the student master server.,FR,Functional
510,F0_REQ_00510,We must be able to interface with any HTML browser.,FR,Functional
511,F0_REQ_00511,Only authorized users shall have access to clinical site information.,FR,Functional
512,F0_REQ_00512,Program Administrators/Nursing Staff Members are the only people who shall have access to clinical site details.,FR,Functional
513,F0_REQ_00513,Only authorized users shall have access to students  personal information.,FR,Functional
514,F0_REQ_00514,Dr Susan Poslusny and Dr Julie Donalek are the only people who shall have access to students  personal information.,FR,Functional
515,F0_REQ_00515,Only authorized users shall have access to the portion of the system that interfaces with CampusConnect.,FR,Functional
516,F0_REQ_00516,Fit Criterion,NFR,Functional
517,F0_REQ_00517,The system shall have basic data integrity checking to reduce the possibility of incorrect or invalid data being introduced.,FR,Functional
518,F0_REQ_00518,The system shall protect private information in accordance with the organization s information policy.,FR,Functional
519,F0_REQ_00519,The system shall be built such that it is as secure as possible from malicious interference.,FR,Functional
520,F0_REQ_00520,The system shall use the organization s standard virus protection software to help monitor threats to itself.,FR,Functional
521,F0_REQ_00521,A cohort shall be associated to one Program of Study offered by the department.,FR,Functional
522,F0_REQ_00522,Program Administrators and Nursing Staff Members shall be able to add a listing of students to a cohort.,FR,Functional
523,F0_REQ_00523,Program Administrators and Nursing Staff Members shall be able to add a single student to a cohort,FR,Functional
524,F0_REQ_00524,Students added to a cohort shall be eligible for the cohort s Program of Study.,FR,Functional
525,F0_REQ_00525,Program Administrators and Nursing Staff Members shall be able to specify the preferred sequence of classes for a given cohort.,FR,Functional
526,F0_REQ_00526,For each class within a sequence for a cohort  Program Administrators and Nursing Staff Members shall be able to specify which quarter that class will be offered.,FR,Functional
527,F0_REQ_00527,Program Administrators and Nursing Staff Members shall be able to add new classes to a sequence of classes,FR,Functional
528,F0_REQ_00528,Application updates shall occur between 3AM and 6 AM CST on Wednesday morning during the middle of the NFL season.,FR,Functional
529,F0_REQ_00529,New System version releases shall be released at the beginning of each NFL season.,FR,Functional
530,F0_REQ_00530,The system shall display data from the Sync Matrix 1.0 and Exercise Management Tool 1.0 applications,FR,Functional
531,F0_REQ_00531,The system shall link Events back to either the Sync Matrix 1.0 or the Exercise Managment Tool 1.0 applications for modifications.,FR,Functional
532,F0_REQ_00532,The system shall allow modification of the display.,FR,Functional
533,F0_REQ_00533,The system shall offer a display of all the Events in the exercise.,FR,Functional
534,F0_REQ_00534,The system shall filter data by,FR,Functional
535,F0_REQ_00535,The system shall allow a user to define the time segments,FR,Functional
536,F0_REQ_00536,The system shall display the local and exercise time in separate clocks,FR,Functional
537,F0_REQ_00537,The system shall offer the ability to pause and resume the refresh of data.,FR,Functional
538,F0_REQ_00538,The system shall provide charts for the Activity or Event actual versus assumed time.,FR,Functional
539,F0_REQ_00539,The RFS system should be available 24/7  especially during the budgeting period. The RFS system shall be available 90% of the time all year  and 98% during the budgeting period. 2% of the time  the system will become available within 1 hour of the time that the situation is reported.,NFR,Functional
